label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.505767822265625,0.6797357201576233,-5.606667627944262e-07,0.4451257288455963,0.6400824785232544,-0.0085424594581127,0.4115882217884063,0.5613664388656616,-0.0077508445829153,0.4060057401657104,0.4912083745002746,-0.0101917935535311,0.4025790691375732,0.4337944388389587,-0.0095095504075288,0.4505776166915893,0.5060246586799622,0.0187603924423456,0.4294571280479431,0.4762934744358063,-0.0032690039370208,0.4339155256748199,0.5338990688323975,-0.0157536324113607,0.4470059871673584,0.5610321760177612,-0.0202189441770315,0.4847880005836487,0.502901017665863,0.0143528189510107,0.4637020528316498,0.4809238612651825,-0.0066496981307864,0.4665421843528747,0.5487086772918701,-0.0092979902401566,0.481555700302124,0.5710394978523254,-0.0047731716185808,0.5215510129928589,0.5087153911590576,0.0043768170289695,0.5006563067436218,0.4756508767604828,-0.0171340331435203,0.4976647496223449,0.5409640669822693,-0.0048120161518454,0.5098860859870911,0.5667581558227539,0.0101082492619752,0.5614141821861267,0.5226086378097534,-0.007222069427371,0.5411763787269592,0.4926170706748962,-0.0175557900220155,0.5297043323516846,0.5384676456451416,-0.0056267725303769,0.5351687669754028,0.5606134533882141,0.0073439870029687
A,0.5105831623077393,0.4733297824859619,-4.819706305170257e-07,0.445751279592514,0.4491953551769256,-0.0047754547558724,0.4021028876304626,0.3915533423423767,-0.0050725825130939,0.3891932964324951,0.3285744488239288,-0.0098942350596189,0.3899054229259491,0.276161640882492,-0.0125865368172526,0.4408786296844482,0.3278368711471557,0.0218630358576774,0.4219838380813598,0.2815342247486114,0.0008543066796846,0.4253566265106201,0.3229052424430847,-0.0132950060069561,0.4365248084068298,0.3545898199081421,-0.0187655258923769,0.4736371040344238,0.3174735903739929,0.0148770604282617,0.4558157324790954,0.2710676193237304,-0.0053469771519303,0.459072858095169,0.3289830088615417,-0.0126047153025865,0.4728568792343139,0.3585764169692993,-0.0108305756002664,0.5103690028190613,0.3133587539196014,0.0032363405916839,0.4926948845386505,0.2588088810443878,-0.0181350205093622,0.4917876124382019,0.3209187388420105,-0.0104757193475961,0.502098023891449,0.3536688387393951,0.0017982545541599,0.5511986613273621,0.3171217441558838,-0.0093016736209392,0.532931923866272,0.2718819975852966,-0.0217383578419685,0.5249019265174866,0.3187893331050873,-0.0113984178751707,0.5304636359214783,0.3484896123409271,0.0010374326957389
A,0.6848911643028259,0.413163959980011,-5.337855100151501e-07,0.6191790699958801,0.3955595791339874,-0.0173155944794416,0.5712118744850159,0.3267603814601898,-0.0202282983809709,0.5610474348068237,0.2545410394668579,-0.0242934450507164,0.559035062789917,0.2033518552780151,-0.0239654593169689,0.6090962290763855,0.2674101889133453,0.0049374476075172,0.598848283290863,0.2189213037490844,-0.0207815449684858,0.6056159138679504,0.2789733111858368,-0.0313890725374221,0.6124696135520935,0.3008786737918854,-0.0345992818474769,0.6480240821838379,0.2579316794872284,0.0025736752431839,0.6382843852043152,0.217569887638092,-0.0233725700527429,0.6414273381233215,0.286300390958786,-0.0248691625893116,0.6500382423400879,0.2981650531291961,-0.0190492775291204,0.6863612532615662,0.2548355162143707,-0.0061601996421813,0.6782814860343933,0.2121343165636062,-0.03303212672472,0.6763626337051392,0.2765860259532928,-0.0204480793327093,0.6816614270210266,0.2908980846405029,-0.0049291444011032,0.7258892059326172,0.256769448518753,-0.0170497316867113,0.7174085378646851,0.2209901809692382,-0.0298033617436885,0.7121913433074951,0.267315924167633,-0.0180258080363273,0.7152393460273743,0.2830629348754883,-0.005681999027729
A,0.7766081094741821,0.4279811382293701,-5.408994070421613e-07,0.7097740769386292,0.4040697813034057,-0.01945061981678,0.661896824836731,0.3280726075172424,-0.0223181284964084,0.6550860404968262,0.24748095870018,-0.0255741402506828,0.657615602016449,0.195318192243576,-0.0232271198183298,0.699524462223053,0.2671777307987213,0.005648726131767,0.69915372133255,0.2220521569252014,-0.0211741644889116,0.7059061527252197,0.2823499143123626,-0.0318326875567436,0.706475555896759,0.2985740005970001,-0.0350809805095195,0.740534782409668,0.2604601085186004,0.0038257341366261,0.7403216361999512,0.217512771487236,-0.0236386004835367,0.7421219348907471,0.2910368740558624,-0.0245440807193517,0.7421157360076904,0.3025939762592315,-0.017746752128005,0.7788963913917542,0.2625892162322998,-0.0048112166114151,0.7811733484268188,0.2152536362409591,-0.0341561995446682,0.7787889838218689,0.2826152443885803,-0.0211875960230827,0.7781464457511902,0.3008411228656769,-0.0043977755121886,0.8166759014129639,0.2710908651351928,-0.0156760215759277,0.8181241750717163,0.2332590222358703,-0.0308563187718391,0.8119383454322815,0.2803090214729309,-0.0196971707046031,0.809075653553009,0.3003726005554199,-0.0068330457434058
A,0.7854804992675781,0.5877686738967896,-5.864006880074157e-07,0.7229058146476746,0.5554963946342468,-0.0207057297229766,0.6779475212097168,0.4721035957336426,-0.024159463122487,0.6699621081352234,0.3879775106906891,-0.0277387164533138,0.6739974021911621,0.3307060301303863,-0.0251091700047254,0.7127863764762878,0.4137738645076751,0.0033417346421629,0.7134454846382141,0.3690792620182037,-0.0220787599682807,0.7208113670349121,0.4314085841178894,-0.0314111597836017,0.7220748066902161,0.448217362165451,-0.0346488654613494,0.7556949257850647,0.4082841873168945,0.0025371995288878,0.7564640641212463,0.3683689832687378,-0.0233824998140335,0.7563612461090088,0.4440963864326477,-0.0239439941942691,0.7535455226898193,0.4543107748031616,-0.0184873733669519,0.797110378742218,0.4116421341896057,-0.0048304819501936,0.8018624186515808,0.3637558817863464,-0.0342338271439075,0.7958792448043823,0.435274064540863,-0.0213572029024362,0.7903204560279846,0.4557892978191376,-0.0054641594178974,0.8365432620048523,0.4223264753818512,-0.0143145211040973,0.8429244756698608,0.3813042342662811,-0.0310334265232086,0.8324266672134399,0.42911496758461,-0.0206869915127754,0.8228895664215088,0.4502539932727813,-0.008639657869935
A,0.7436305284500122,0.6602226495742798,-5.534189426725789e-07,0.6822746992111206,0.6252574920654297,-0.0205668732523918,0.640097439289093,0.5433921813964844,-0.0241444874554872,0.6334418654441833,0.4620265662670135,-0.0280358269810676,0.6357444524765015,0.4047755897045135,-0.0259528793394565,0.674961507320404,0.4848862290382385,0.0060140476562082,0.6750673055648804,0.4456428289413452,-0.0198444388806819,0.6829992532730103,0.5102028250694275,-0.0301403868943452,0.685348629951477,0.5255724787712097,-0.0338349565863609,0.7180815935134888,0.4822087585926056,0.0053991023451089,0.7179298996925354,0.4484395384788513,-0.0203439127653837,0.7178741097450256,0.5256742238998413,-0.0207119528204202,0.7177883386611938,0.5325906872749329,-0.0148860113695263,0.7596325874328613,0.4875383675098419,-0.0020162924192845,0.762423038482666,0.4448524713516235,-0.0315687842667102,0.756463885307312,0.5168911814689636,-0.0172224640846252,0.7542327046394348,0.5327805876731873,8.7555108621018e-06,0.798782467842102,0.4989701211452484,-0.0116477906703948,0.8024793863296509,0.4607237875461578,-0.027524460107088,0.7916186451911926,0.5107717514038086,-0.015035992488265,0.7853796482086182,0.5296022891998291,-0.0012613274157047
A,0.6177019476890564,0.7510378956794739,-5.112721623845573e-07,0.5552359819412231,0.7147091627120972,-0.01263870857656,0.5135931968688965,0.6340828537940979,-0.0137667637318372,0.5016676783561707,0.5613262057304382,-0.0177309308201074,0.4977633357048034,0.5044796466827393,-0.0176977198570966,0.5504298210144043,0.578015148639679,0.0146803800016641,0.5345067977905273,0.5412316918373108,-0.0107774846255779,0.5400364995002747,0.5972407460212708,-0.0236212201416492,0.5500651001930237,0.6205728054046631,-0.0280335135757923,0.5860938429832458,0.5721227526664734,0.0107586290687322,0.570242702960968,0.5449399948120117,-0.0125163299962878,0.5726079344749451,0.6104833483695984,-0.0143790217116475,0.5836329460144043,0.62446528673172,-0.0093503277748823,0.6245046854019165,0.5764097571372986,0.0004010465054307,0.6103451251983643,0.5421022176742554,-0.0237495321780443,0.606617271900177,0.6054822206497192,-0.0108251739293336,0.6142846345901489,0.6249108910560608,0.0045443731360137,0.6652402281761169,0.5882242918014526,-0.0120094642043113,0.6524112820625305,0.556795597076416,-0.0235320348292589,0.6424232721328735,0.6005951762199402,-0.011558293364942,0.6460580825805664,0.6183429956436157,0.0011967696482315
A,0.4818087816238403,0.656702995300293,-4.868011274083983e-07,0.4232926666736603,0.620532751083374,-0.0070677478797733,0.3876964449882507,0.5484694242477417,-0.0066040009260177,0.3776401877403259,0.4919423162937164,-0.0093440795317292,0.3662886023521423,0.4443206191062927,-0.0087857106700539,0.4293423593044281,0.4826476275920868,0.0160140600055456,0.4000931978225708,0.4696456789970398,-0.0053394613787531,0.4103638529777527,0.5196351408958435,-0.0179985854774713,0.4294484853744507,0.5361722111701965,-0.0236793812364339,0.4597029983997345,0.4794606864452362,0.0099370256066322,0.4311113059520721,0.4699201285839081,-0.013050059787929,0.4390377998352051,0.5281144380569458,-0.0166250672191381,0.4562507271766662,0.5427302718162537,-0.0129495598375797,0.4918866753578186,0.4837729334831238,-0.0011300286278128,0.4626749455928802,0.4699513614177704,-0.0214907210320234,0.4647338986396789,0.5259751677513123,-0.010982621461153,0.4785810112953186,0.5430207252502441,0.0016451642150059,0.5261392593383789,0.4968551695346832,-0.0141570586711168,0.5007163286209106,0.4793294072151184,-0.0242532398551702,0.4934003949165344,0.5177545547485352,-0.0150695424526929,0.5014876127243042,0.5338353514671326,-0.0043404554016888
A,0.4590251445770263,0.6042917966842651,-5.085365160084621e-07,0.4064183235168457,0.573255181312561,-0.0006884952890686,0.3719027042388916,0.5131714940071106,0.0006304025300778,0.3584432601928711,0.4611345529556274,-0.0028210552409291,0.3513466417789459,0.4150257706642151,-0.0052005858160555,0.39942267537117,0.4620581865310669,0.0222240500152111,0.3840510845184326,0.4287603497505188,0.0027500647120177,0.3834257125854492,0.4706566929817199,-0.0112760234624147,0.3886995017528534,0.5029085278511047,-0.0169277861714363,0.4255749583244324,0.455765038728714,0.0144738694652915,0.4099705219268799,0.4225412011146545,-0.0041881692595779,0.4101936519145965,0.4767261743545532,-0.0120419561862945,0.4175849258899688,0.5086554884910583,-0.0112968366593122,0.4564498662948608,0.4539027214050293,0.0029032884631305,0.4379200339317322,0.4139328598976135,-0.0158453229814767,0.4355923533439636,0.4698905944824219,-0.0109046809375286,0.4423925578594208,0.5043281316757202,-0.0011009383015334,0.4926307201385498,0.4578780233860016,-0.0091232862323522,0.4708903431892395,0.4223071038722992,-0.0205075182020664,0.4644573926925659,0.4650850594043731,-0.0125979566946625,0.4695428609848022,0.4945262968540191,-0.0021388656459748
A,0.5435689687728882,0.3507280945777893,-4.671836961733789e-07,0.4836269021034241,0.3355143070220947,-0.0092523051425814,0.4446977376937866,0.2809363007545471,-0.0091820275411009,0.4349552392959595,0.221451923251152,-0.0119229909032583,0.4293982684612274,0.1780473291873932,-0.0117867393419146,0.4760448038578033,0.2333013117313385,0.0127238994464278,0.4599775075912475,0.1913714408874511,-0.0087328273802995,0.4683738052845001,0.2368342280387878,-0.0194631200283765,0.4787741303443908,0.2625830769538879,-0.0222511123865842,0.5061482191085815,0.2219375371932983,0.0084110861644148,0.4903990626335144,0.1790889799594879,-0.0137950647622346,0.4981110990047455,0.2373142838478088,-0.017367148771882,0.5106858015060425,0.260191410779953,-0.0122316582128405,0.5383683443069458,0.2157981544733047,-0.000763953605201,0.5230541229248047,0.1685724258422851,-0.0245987586677074,0.5259621143341064,0.2286007553339004,-0.0155519554391503,0.5363121032714844,0.2567124664783478,-0.0013157621724531,0.5745958089828491,0.2148942053318023,-0.0110973985865712,0.558990478515625,0.1779312491416931,-0.0251430831849575,0.5542373657226562,0.2205214500427246,-0.0158404130488634,0.5590167045593262,0.246280163526535,-0.0037152643781155
A,0.3541483879089355,0.4104475378990173,-5.261730962047295e-07,0.2982421517372131,0.3764687776565552,-0.0003546029911376,0.2725777924060821,0.3179187476634979,0.0024128525983542,0.2709175646305084,0.2625489234924316,-0.0003056780260521,0.2710496485233307,0.2165246754884719,-0.0005822125240229,0.3093642890453338,0.271354466676712,0.0245710164308547,0.2858558297157287,0.2377437204122543,0.0026825056411325,0.2899845838546753,0.2869212329387665,-0.0092010032385587,0.3038761913776397,0.309722900390625,-0.0126945711672306,0.3332329094409942,0.2661351859569549,0.0163527987897396,0.309761494398117,0.2367452681064605,-0.0078853238373994,0.3142023384571075,0.296817421913147,-0.013129168190062,0.333777517080307,0.3134015202522278,-0.0085439523681998,0.3631495833396911,0.2624532580375671,0.003399351844564,0.3384949862957001,0.2284123599529266,-0.0210035592317581,0.3393940329551697,0.2882540822029114,-0.0129549829289317,0.3583475053310394,0.3077758848667145,0.0010119903599843,0.3991683423519134,0.2636341750621795,-0.0103346006944775,0.3747377395629883,0.2268795669078827,-0.0238377898931503,0.3669274747371673,0.2698923647403717,-0.0143777802586555,0.3791582584381103,0.2935788035392761,-0.0015390161424875
A,0.2716135680675506,0.4518383145332336,-5.789343049400486e-07,0.2308314144611358,0.4072431027889251,0.0057747466489672,0.2156534045934677,0.340227723121643,0.0101241804659366,0.2168861031532287,0.2876313328742981,0.0078132888302207,0.2168820202350616,0.2400611191987991,0.0065370327793061,0.2489905953407287,0.2993306517601013,0.0285397171974182,0.2279923409223556,0.2672099173069,0.007244620937854,0.2255600094795227,0.3141508102416992,-0.0058260764926671,0.2353798747062683,0.3459735810756683,-0.0101747000589966,0.2706289887428283,0.297632098197937,0.0170338004827499,0.2471591532230377,0.2598335742950439,-0.0074255354702472,0.2431390136480331,0.3205201029777527,-0.014692785218358,0.2575398683547973,0.3529171645641327,-0.0109309954568743,0.2985218465328216,0.2988438904285431,0.0015661084325984,0.2701783180236816,0.2580806910991668,-0.0227754861116409,0.2638400495052337,0.3184823989868164,-0.0175983477383852,0.2782109975814819,0.3502137362957001,-0.0052247624844312,0.3315847814083099,0.3067737817764282,-0.0138883655890822,0.2998554110527038,0.2722183465957641,-0.0287747289985418,0.2905207872390747,0.3128858506679535,-0.022234546020627,0.3026610910892486,0.341139405965805,-0.0112794870510697
A,0.2971122860908508,0.629319965839386,-6.172666644488345e-07,0.2484157681465149,0.5873614549636841,-0.0016205677529796,0.2211769670248031,0.5110210180282593,-0.00094786536647,0.2137825489044189,0.4518186450004577,-0.0045593958348035,0.2074752449989318,0.3959352076053619,-0.0059691676869988,0.2559652328491211,0.4481670260429382,0.0206826161593198,0.2299844026565551,0.4281518757343292,-0.0031660003587603,0.23120978474617,0.4838833212852478,-0.0183691810816526,0.241881176829338,0.5193166136741638,-0.0239706523716449,0.2823590040206909,0.4482718706130981,0.0127354515716433,0.252142995595932,0.4284650087356567,-0.0104560712352395,0.2530110776424408,0.4942911267280578,-0.0159287359565496,0.2670751512050628,0.5255187749862671,-0.0126264989376068,0.3134597539901733,0.453882485628128,0.0001427511451765,0.2795632481575012,0.4286044836044311,-0.0223204381763935,0.278757244348526,0.4904130399227142,-0.0144901815801858,0.2937157154083252,0.5198633670806885,-0.0021327901631593,0.3488449156284332,0.4665946364402771,-0.0132283046841621,0.3125267028808594,0.4430161118507385,-0.0266313459724187,0.3062836825847626,0.4881254136562347,-0.0182712003588676,0.3187178373336792,0.513940691947937,-0.0067883934825658
